firm_id,year,assign_province,assign_city,assign_county,analysis_city_id,industry_code,industry_name,industry_group,tech_industry,listing_year,policy_pilot_id,policy_cohort_id,policy_scope_level,policy_scope_name,policy_approval_year,policy_first_full_year,did_treated,did_post_approval,did_post_full,never_treated,gvar,event_time_full,rd_intensity,rd_intensity_w,rd_sales_pct,patent_app_invention,ln_patent_invention,size,lev,roa,growth,fixed,cashflow,firm_age,soe,pre_size,pre_soe,pre_patent_mean,gov_subsidy_cny,ln_gov_subsidy,kz_index,sa_index,rd_staff_num,ln_rd_staff,c_gdp,c_gdp_pc,c_gdp_growth,c_gdp_share_tertiary,c_sci_tech_exp,c_telecom_revenue,c_mobile_subscribers,sample_base,sample_rd_main,sample_pat_main,sample_rd_controls,sample_pat_controls,rd_intensity_source_reference,ln_patent_source_reference,synthetic_effect_rd,synthetic_effect_patent,is_semisynthetic,sample_share,sample_seed,synthetic_seed,data_version
T00429,2018,上海市,上海市,徐汇区,1.0,C26,化学原料及化学制品制造业,C2,0,2018.0,AI002,C2,直辖市,上海市,2019.0,2020.0,1.0,0.0,0.0,0.0,2020.0,-2.0,0.04046435281117164,0.04046435281117164,4.046435281117164,28,3.3801077064644693,20.9507236480713,0.130219206213951,0.12618799507618,0.065079003572464,0.0563441328704357,0.0328679122030735,2.99573230743408,0.0,20.9507236480713,0.0,16.0,2358366.385845396,14.67348015194895,0.6104684331951628,-3.555019112604544,194,5.274636366544857,25929.41754800001,134982.0,6.6,69.9,4260096.04,4470812.000000002,3722.0,1,1,1,1,1,0.0337,2.833213344056216,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00429,2019,上海市,上海市,徐汇区,1.0,C26,化学原料及化学制品制造业,C2,0,2018.0,AI002,C2,直辖市,上海市,2019.0,2020.0,1.0,1.0,0.0,0.0,2020.0,-1.0,0.020918109055743924,0.020918109055743924,2.0918109055743925,33,3.5268839074416873,21.0076236724854,0.101989783346653,0.0924519971013069,0.0165669992566109,0.0523113831877708,0.0706450566649437,3.04452252388,0.0,20.9507236480713,0.0,16.0,4218022.188660383,15.254877137554438,0.774147922966721,-3.305500470031322,294,5.686371983590864,29122.439999999922,157279.0,6.0,72.73,3895424.0,5823170.0,4008.0,1,1,1,1,1,0.0444,2.8903717578961645,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00429,2020,上海市,上海市,徐汇区,1.0,C26,化学原料及化学制品制造业,C2,0,2018.0,AI002,C2,直辖市,上海市,2019.0,2020.0,1.0,1.0,1.0,0.0,2020.0,0.0,0.029567262723756395,0.029567262723756395,2.9567262723756396,54,4.003127668446139,21.0684604644775,0.139351800084114,0.0368629992008209,-0.1596460044384,0.0518088340759277,0.0643817186355591,3.09104251861572,0.0,20.9507236480713,0.0,16.0,7486524.022608331,15.828615298918358,0.695330582868643,-3.3505115619685024,158,5.069157975549256,29778.25,155800.0,1.7,73.15,3540250.25,2998497.5,136216.5,1,1,1,1,1,0.0446,2.6390573296152584,0.005399999999999999,0.135,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00429,2021,上海市,上海市,徐汇区,1.0,C26,化学原料及化学制品制造业,C2,0,2018.0,AI002,C2,直辖市,上海市,2019.0,2020.0,1.0,1.0,1.0,0.0,2020.0,1.0,0.060845314605801636,0.060845314605801636,6.0845314605801635,53,3.9854355893263884,21.2423896789551,0.260845065116882,0.042518001049757,0.156409993767738,0.0584507882595062,0.0230239238590002,3.13549423217773,0.0,20.9507236480713,0.0,16.0,2327414.2801418044,14.660268887961452,0.6313219530414145,-3.449553085309718,119,4.785993028353021,32585.99999999989,173600.0,8.1,73.28,3903418.9999999953,173825.0,268425.0,1,1,1,1,1,0.0501999999999999,3.044522437723423,0.007379999999999999,0.216,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00429,2022,上海市,上海市,徐汇区,1.0,C26,化学原料及化学制品制造业,C2,0,2018.0,AI002,C2,直辖市,上海市,2019.0,2020.0,1.0,1.0,1.0,0.0,2020.0,2.0,0.06809915497105722,0.06809915497105722,6.809915497105721,56,4.039513766830354,21.2067375183106,0.224522426724434,0.0238019991666079,-0.173579007387161,0.0902254432439804,0.0886699110269547,3.178053855896,0.0,20.9507236480713,0.0,16.0,4122368.3619045955,15.23193864386699,0.6547390408835358,-3.639905013671073,167,5.12231338087739,34048.140000000065,179900.0,-0.2,74.12,3862500.0,4805762.920000016,3933.3,1,1,1,1,1,0.0612,3.4011973816621555,0.009,0.3,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00429,2023,上海市,上海市,徐汇区,1.0,C26,化学原料及化学制品制造业,C2,0,2018.0,AI002,C2,直辖市,上海市,2019.0,2020.0,1.0,1.0,1.0,0.0,2020.0,3.0,0.06185943807140193,0.06185943807140193,6.185943807140193,17,2.8940510193496394,21.2763481140137,0.255933135747909,0.0247360002249479,0.0074620000086724,0.317637205123901,0.0553477443754673,3.21887588500977,0.0,20.9507236480713,0.0,16.0,5602638.967038998,15.53874846730615,0.5773461537756269,-3.569119188530029,159,5.074667867009662,36345.44999999998,190300.0,5.0,75.2,4676600.939999999,5022409.699999994,4074.959999999999,1,1,1,1,1,0.0536,2.1972245773362196,0.009,0.3,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00429,2024,上海市,上海市,徐汇区,1.0,C26,化学原料及化学制品制造业,C2,0,2018.0,AI002,C2,直辖市,上海市,2019.0,2020.0,1.0,1.0,1.0,0.0,2020.0,4.0,0.055007417284000625,0.055007417284000625,5.500741728400063,52,3.96740921261212,21.2369709014893,0.241604089736939,0.0324009992182255,0.107620999217033,0.336847513914108,0.0594183579087257,3.25809645652771,0.0,20.9507236480713,0.0,16.0,2598941.0557062025,14.77061501853331,0.6655270308925294,-3.418115754913129,254,5.541635776081067,39410.19999999985,217100.0,5.0,78.23,4597427.599999985,5086943.599999971,4128.199999999995,1,1,1,1,1,0.0513999999999999,1.6094379124341005,0.009,0.3,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00430,2015,广东省,广州市,番禺区,97.0,I65,软件和信息技术服务业,I,1,2015.0,AI012,C6,地级市,广州市,2020.0,2021.0,1.0,0.0,0.0,0.0,2021.0,-6.0,0.09280772169251104,0.09280772169251104,9.280772169251104,15,2.768416054304111,20.3375587463379,0.14420473575592,0.125101000070572,0.205613002181053,0.080122135579586,0.0377649217844009,2.70805025100708,0.0,20.794091224670424,0.0,12.75,40108830.198627636,17.507107097422075,0.519771778772355,-3.7856874821727575,501,6.218222061526745,18100.4136,136188.0,8.4,67.11,886688.0,3177319.0,3219.0,1,1,1,1,1,0.0776999999999999,1.0986122886681098,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00430,2016,广东省,广州市,番禺区,97.0,I65,软件和信息技术服务业,I,1,2015.0,AI012,C6,地级市,广州市,2020.0,2021.0,1.0,0.0,0.0,0.0,2021.0,-5.0,0.0952446883722333,0.0952446883722333,9.52446883722333,20,3.0329800825609525,20.6164016723633,0.220692619681358,0.11786799877882,0.170203998684883,0.0992238000035286,0.0613535530865192,2.7725887298584,0.0,20.794091224670424,0.0,12.75,49313260.62246912,17.713703601266694,0.43958845863912666,-3.9995573777754956,365,5.902337788102286,19547.442,141933.0,8.2,69.35,1299628.5,3419036.0,2828.0,1,1,1,1,1,0.0863,2.0794415416798357,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00430,2017,广东省,广州市,番禺区,97.0,I65,软件和信息技术服务业,I,1,2015.0,AI012,C6,地级市,广州市,2020.0,2021.0,1.0,0.0,0.0,0.0,2021.0,-4.0,0.07483048444094367,0.07483048444094367,7.483048444094368,9,2.2841299303254465,21.0229148864746,0.13638824224472,0.10614600032568,0.045584000647068,0.224838569760323,0.083390399813652,2.83321332931519,0.0,20.794091224670424,0.0,12.75,17285813.970473744,16.66539677922689,0.6247835386917477,-3.9743151145038214,434,6.075861346472584,21203.394549999997,148712.0,7.199999999999999,70.55,1712569.0,3400899.0,3083.0,1,1,1,1,1,0.0827,2.3978952727983707,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00430,2018,广东省,广州市,番禺区,97.0,I65,软件和信息技术服务业,I,1,2015.0,AI012,C6,地级市,广州市,2020.0,2021.0,1.0,0.0,0.0,0.0,2021.0,-3.0,0.1001060939942157,0.1001060939942157,10.01060939942157,18,2.9270040439835525,21.1994895935059,0.176670953631401,0.106856003403664,0.343118011951446,0.159785941243172,0.0860315635800362,2.89037179946899,0.0,20.794091224670424,0.0,12.75,40059500.94297566,17.505876455348215,0.3972017066522062,-3.9167455802312907,426,6.056921648147471,22859.3471,155491.0,6.2,71.75,1636655.0,3597872.0,3802.0800000000004,1,1,1,1,1,0.0632,3.49650756146648,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00430,2019,广东省,广州市,番禺区,97.0,I65,软件和信息技术服务业,I,1,2015.0,AI012,C6,地级市,广州市,2020.0,2021.0,1.0,0.0,0.0,0.0,2021.0,-2.0,0.1253854106396684,0.1253854106396684,12.538541063966841,16,2.845947049095519,21.3168468475342,0.161294296383858,0.101884000003338,0.025000000372529,0.130656570196152,0.0655685141682625,2.94443893432617,0.0,20.794091224670424,0.0,12.75,38603463.61063896,17.468852587159468,0.5208141904122982,-3.845260752634194,792,6.676074773896201,23629.0,156427.0,6.8,71.62,2439456.0,3588831.0,3645.0,1,1,1,1,1,0.0881,3.828641396489095,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00430,2020,广东省,广州市,番禺区,97.0,I65,软件和信息技术服务业,I,1,2015.0,AI012,C6,地级市,广州市,2020.0,2021.0,1.0,1.0,0.0,0.0,2021.0,-1.0,0.08348170956579637,0.08348170956579637,8.348170956579636,16,2.82070324803699,21.2562808990479,0.130803823471069,-0.0024180000182241,-0.348008990287781,0.115217231214047,0.0773792713880539,2.99573230743408,0.0,20.794091224670424,0.0,12.75,52078313.44976142,17.768259190704924,0.42190203021088357,-3.935934652193276,527,6.269793807164744,25019.0,135047.0,2.7,72.51,2241321.0,1815394.5,191437.375,1,1,1,1,1,0.1432,4.174387269895637,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00430,2021,广东省,广州市,番禺区,97.0,I65,软件和信息技术服务业,I,1,2015.0,AI012,C6,地级市,广州市,2020.0,2021.0,1.0,1.0,1.0,0.0,2021.0,0.0,0.10918063155135697,0.10918063155135697,10.918063155135698,11,2.513850699617741,21.2025718688965,0.0965263769030571,-0.0050099999643862,0.104346998035908,0.0932410061359406,0.0270925406366587,3.04452252388,0.0,20.794091224670424,0.0,12.75,59010765.61792481,17.893230470271195,0.4954135459200502,-3.9542586269390725,552,6.314554414481893,28232.0,150366.0,8.1,71.56,2012478.0,41958.0,374078.1999999982,1,1,1,1,1,0.1,3.8501476017100584,0.007499999999999999,0.189,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00430,2022,广东省,广州市,番禺区,97.0,I65,软件和信息技术服务业,I,1,2015.0,AI012,C6,地级市,广州市,2020.0,2021.0,1.0,1.0,1.0,0.0,2021.0,1.0,0.12760871219246964,0.12760871219246964,12.760871219246964,16,2.842804765608696,21.181510925293,0.07746554106473924,0.0119260000064969,-0.208362996578217,0.084387019276619,0.0048403642140328,3.09104251861572,0.0,20.794091224670424,0.0,12.75,77240723.28478104,18.162437392549254,0.4050845458860646,-3.9367678745713937,505,6.225741503707099,28839.0,153625.0,1.0,71.47,1982136.0,4209729.0,3643.0,1,1,1,1,1,0.1204,3.5553480614894135,0.010249999999999999,0.3024,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00430,2023,广东省,广州市,番禺区,97.0,I65,软件和信息技术服务业,I,1,2015.0,AI012,C6,地级市,广州市,2020.0,2021.0,1.0,1.0,1.0,0.0,2021.0,2.0,0.10229838040868562,0.10229838040868562,10.229838040868563,25,3.2707857207421096,21.1270790100098,0.07554595075547693,-0.041312001645565,-0.183614999055862,0.0830812156200409,0.0601535253226757,3.13549423217773,0.0,20.794091224670424,0.0,12.75,135194733.75772777,18.72222677671515,0.4327009201915267,-3.989981736819618,943,6.849814334226907,30356.0,161634.0,4.6,73.34,1949553.0,4520500.0,3324.0,1,1,1,1,1,0.1379,3.6635616461296463,0.012499999999999999,0.42,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00430,2024,广东省,广州市,番禺区,97.0,I65,软件和信息技术服务业,I,1,2015.0,AI012,C6,地级市,广州市,2020.0,2021.0,1.0,1.0,1.0,0.0,2021.0,3.0,0.14488305815516972,0.14488305815516972,14.488305815516972,29,3.38784308223811,21.0734634399414,0.0919785723090172,-0.0319710001349449,-0.0564340017735958,0.0814160406589508,0.0404779948294163,3.178053855896,0.0,20.794091224670424,0.0,12.75,86038410.96178146,18.27030440521743,0.4751501013332719,-3.9497954627251106,614,6.4219689760122245,31033.0,164171.0,2.1,73.66,1496572.0,4568147.0,3523.0,1,1,1,1,1,0.1712999999999999,2.9444389791664403,0.012499999999999999,0.42,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2011,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.0004,0.0004,0.04,21,3.1037165901648267,21.7750377655029,0.277311652898789,0.0879969969391823,0.48708501458168,0.103387229144573,-0.0089468816295266,2.83321332931519,0.0,22.60662889480591,0.0,16.75,5506874.804878241,15.52150801576192,0.4977593426705424,-4.112267746872405,280,5.638504154300886,4080.22,56005.0,12.1,38.52,130711.0,571608.0,775.22,1,1,1,1,1,,1.9459101490553132,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2012,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.021787531508670077,0.021787531508670077,2.1787531508670077,10,2.356027597543375,21.9078559875488,0.278346687555313,0.0982680022716522,0.128633007407188,0.103631339967251,0.0483741797506809,2.89037179946899,0.0,22.60662889480591,0.0,16.75,5551983.249354456,15.529665944232919,0.4206655637473527,-4.357195916524622,334,5.81542640217008,4558.67,62506.0,11.8,40.04,143698.0,628100.0,809.13,1,1,1,1,1,0.0405,1.791759469228055,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2013,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.03864952729041849,0.03864952729041849,3.8649527290418493,23,3.1606318151892276,21.9053955078125,0.199117347598076,0.113782003521919,0.0406019985675812,0.107510328292847,0.0752648711204529,2.94443893432617,0.0,22.60662889480591,0.0,16.75,4182366.3465139703,15.246387995025492,0.5182580177804104,-3.981996590172125,242,5.492364515324888,5038.8916,65696.0,10.53,41.08,190657.0,666609.0,641.87,1,1,1,1,1,0.0408,2.8903717578961645,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2014,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.03380784881758761,0.03380784881758761,3.380784881758761,18,2.92917507990442,22.2042388916016,0.312874227762222,0.106965996325016,0.107943996787071,0.091228224337101,0.0075504435226321,2.99573230743408,0.0,22.60662889480591,0.0,16.75,2100319.643639084,14.557600578485292,0.4915004361149823,-4.427506299500979,202,5.314929624018821,5652.69,77457.0,10.5,44.24,217879.0,645196.0,645.0,1,1,1,1,1,0.0421,2.9444389791664403,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2015,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.056516227897734146,0.056516227897734146,5.651622789773414,10,2.393365192756465,22.6726188659668,0.27557435631752,0.0918349996209145,0.234920993447304,0.243917211890221,0.0393379963934421,3.04452252388,0.0,22.60662889480591,0.0,16.75,2734128.4975299584,14.82132366073684,0.5369726481247592,-4.252137782429961,332,5.807685174939561,6148.3955,84236.0,9.6,45.8,242700.0,614753.0,682.0,1,1,1,1,1,0.0372,2.772588722239781,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2016,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.036576460991998294,0.036576460991998294,3.6576460991998294,8,2.1716281149283776,23.2611293792725,0.345916360616684,0.0508529990911484,0.143123000860214,0.453551203012466,-0.028885155916214,3.09104251861572,0.0,22.60662889480591,0.0,16.75,16102240.7864028,16.594469061652987,0.44000424989119385,-4.386918643463167,368,5.9112037839405875,6768.2,92702.0,9.3,47.74,257553.5,649165.0,679.0,1,1,1,1,1,0.0372,3.258096538021482,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2017,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.0004,0.0004,0.04,27,3.33958807067793,23.5430850982666,0.435748755931854,0.0479900017380714,0.152013003826141,0.478379756212234,0.0480644330382347,3.13549423217773,0.0,22.60662889480591,0.0,16.75,4380956.083887917,15.29277777078547,0.4607606017251233,-4.303104879920561,277,5.627212492707721,7597.6,104011.0,8.25,48.085,272407.0,682113.0,727.0,1,1,1,1,1,0.03,3.1354942159291497,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2018,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.04362371626503743,0.04362371626503743,4.362371626503743,51,3.9570291892293508,23.5836696624756,0.430100679397583,0.0446860007941723,0.119430996477604,0.508987963199615,0.0258887354284525,3.178053855896,0.0,22.60662889480591,0.0,16.75,7378792.641243876,15.814120719968995,0.5053538388251391,-4.1768383659116886,296,5.692650788190835,8427.0,115320.0,7.2,48.43,377790.0,730930.0,813.0,1,1,1,1,1,0.0366999999999999,3.295836866004329,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2019,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.03533772459066095,0.03533772459066095,3.5337724590660953,23,3.1904954650924133,23.5836429595947,0.40944430232048,0.0401819981634617,-0.163689002394676,0.508856773376465,0.0230125784873962,3.21887588500977,0.0,22.60662889480591,0.0,16.75,4632505.708162238,15.348608685205846,0.44464071257979165,-4.347429691710676,394,5.979328560020503,9383.0,128294.0,6.2,46.39,330100.0,744740.0,847.0,1,1,1,1,1,0.0412,2.8903717578961645,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2020,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.04649796486420951,0.04649796486420951,4.649796486420951,25,3.2751490459378516,23.7094192504883,0.445267468690872,0.0537349991500378,0.726285994052887,0.432995945215225,0.0617151819169521,3.25809645652771,0.0,22.60662889480591,0.0,16.75,5913066.456483591,15.592675282903562,0.4734861847847197,-4.184587469842813,294,5.6877774845036875,10036.0,129900.0,4.7,47.94,410379.0,379085.0,16178.5,1,1,1,1,1,0.0226,2.995732273553991,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2021,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.07492240034545179,0.07492240034545179,7.492240034545179,27,3.317978203414811,23.7441368103027,0.294144064188003,0.0462329983711243,-0.0866440013051033,0.409488499164581,0.0514558553695679,3.29583692550659,0.0,22.60662889480591,0.0,16.75,9209115.20202838,16.035704442935153,0.4112921496382991,-4.3244509792907575,404,6.002871097837267,11027.0,142721.0,9.0,47.01,503323.0,13430.0,31510.0,1,1,1,1,1,0.0262,3.9889840465642745,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2022,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.02823710147085584,0.02823710147085584,2.823710147085584,11,2.512332425830074,23.7819976806641,0.302007466554642,0.041338000446558,-0.0665770024061203,0.276159048080444,0.0474304966628551,3.33220458030701,0.0,22.60662889480591,0.0,16.75,2933907.054684533,14.891845899322357,0.48529113919867384,-4.318019425891253,142,4.960969546558543,11380.0,147057.0,2.1,46.21,528337.0,971809.0,914.0,1,1,1,1,1,0.0289999999999999,3.828641396489095,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2023,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.05955515513912734,0.05955515513912734,5.955515513912734,9,2.2568719123688874,23.8668098449707,0.327886283397675,0.0471620000898838,0.390006005764008,0.322397142648697,0.014717785641551,3.36729574203491,0.0,22.60662889480591,0.0,16.75,3788627.141110652,15.14751454348768,0.48126676309068334,-4.645376076493933,304,5.7208173489838,11813.0,152508.0,5.8,47.11,572045.0,1062000.0,942.0,1,1,1,1,1,0.0324,4.248495242049359,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00431,2024,江苏省,南通市,启东市,139.0,C40,仪器仪表制造业,C4,0,2011.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.03250200662724824,0.03250200662724824,3.250200662724824,17,2.906084216264087,23.9296188354492,0.362534135580063,0.032175000756979,-0.0188749991357327,0.34001761674881,0.0394183956086636,3.40119743347168,0.0,22.60662889480591,0.0,16.75,13413380.426068772,16.411763380523723,0.4249973556386967,-4.507426019505354,241,5.490576479308312,12422.0,160298.0,6.2,48.16,551515.0,1039327.0,1020.0,1,1,1,1,1,0.0399,3.9318256327243257,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00432,2011,广东省,东莞市,,93.0,C39,计算机、通信和其他电子设备制造业,C3,1,1998.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.04047229735793001,0.04047229735793001,4.047229735793001,211,5.357902223288761,22.6323413848877,0.371757596731186,0.0780230015516281,0.071214996278286,0.286646395921707,0.0817466974258423,3.29583692550659,1.0,22.91675329208375,1.0,118.625,4013179.5356242703,15.205094635933193,0.4777558672699479,-3.3826858305368543,398,5.989469667986041,4735.3949,57470.0,8.0,49.65,181369.0,1574893.0,1677.77,1,1,1,1,1,,4.605170185988092,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00432,2012,广东省,东莞市,,93.0,C39,计算机、通信和其他电子设备制造业,C3,1,1998.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.04038789429442112,0.04038789429442112,4.038789429442112,129,4.86960049931077,22.6278038024902,0.370816141366959,0.0501179993152618,0.036761999130249,0.280703783035278,0.0475703626871109,3.33220458030701,1.0,22.91675329208375,1.0,118.625,2940794.9348667534,14.894190828820308,0.5056921798101688,-3.3121557917376485,196,5.283819147362126,5010.1727,58804.0,6.8512,52.21,185411.0,1621418.0,1754.1,1,1,1,1,1,0.0389,4.23410650459726,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00432,2013,广东省,东莞市,,93.0,C39,计算机、通信和其他电子设备制造业,C3,1,1998.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.04998827169346871,0.04998827169346871,4.998827169346871,105,4.660939783321412,22.7943859100342,0.426601469516754,0.0763420015573502,0.0783379971981049,0.260999768972397,0.0906706526875496,3.36729574203491,1.0,22.91675329208375,1.0,118.625,2043174.6229053643,14.53001583334809,0.4899796924975924,-3.497254347216516,607,6.410448644591165,5490.0207,273004.99999999965,9.58,53.75,170307.0,1669207.0,1850.39,1,1,1,1,1,0.0403,4.74493212836325,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00432,2014,广东省,东莞市,,93.0,C39,计算机、通信和其他电子设备制造业,C3,1,1998.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.06969237168189017,0.06969237168189017,6.969237168189017,138,4.933160331836314,22.8412475585938,0.457906484603882,0.064301997423172,0.129036992788315,0.324355840682983,0.0247427616268396,3.40119743347168,1.0,22.91675329208375,1.0,118.625,4894357.057838859,15.403593682923715,0.44373093923839313,-3.487558200884306,315,5.756453236492957,5881.3173,70605.0,7.77,52.14,141031.0,1586444.0,1763.0,1,1,1,1,1,0.042,4.795790545596741,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00432,2015,广东省,东莞市,,93.0,C39,计算机、通信和其他电子设备制造业,C3,1,1998.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.06847161887790475,0.06847161887790475,6.847161887790475,74,4.323922075883213,22.9048233032227,0.457634001970291,0.0643900036811829,0.0259050000458956,0.348366349935532,0.127520635724068,3.43398714065552,1.0,22.91675329208375,1.0,118.625,3283524.0463859513,15.004428112537765,0.4589868643552474,-3.433691658396529,244,5.502596254059303,6275.0737,75616.0,8.0,53.1,308338.0,1497315.0,1757.0,1,1,1,1,1,0.0426,4.836281906951478,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00432,2016,广东省,东莞市,,93.0,C39,计算机、通信和其他电子设备制造业,C3,1,1998.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.06879735606842859,0.06879735606842859,6.879735606842859,57,4.059677248100914,22.9781169891357,0.443598836660385,0.0827059969305992,0.121951997280121,0.383390694856644,0.122470289468765,3.465735912323,1.0,22.91675329208375,1.0,118.625,877526.7798548705,13.684863891775324,0.4525445078623236,-3.5214466723181643,280,5.6382097945298195,6827.6868,82682.0,8.1,53.17,323958.5,1555812.0,1575.0,1,1,1,1,1,0.0425,4.795790545596741,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00432,2017,广东省,东莞市,,93.0,C39,计算机、通信和其他电子设备制造业,C3,1,1998.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.029676928862042568,0.029676928862042568,2.9676928862042566,257,5.553255683381788,23.2759056091309,0.500163435935974,0.0995170027017593,0.259211987257004,0.273814737796783,0.0461916960775852,3.49650764465332,1.0,22.91675329208375,1.0,118.625,3651614.6026146347,15.11068025847986,0.5329309708701773,-3.4544172457088487,172,5.150649548250684,7553.1394,90810.5,7.76,52.11,339579.0,1679919.0,1681.0,1,1,1,1,1,0.0436,4.955827057601261,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
T00432,2018,广东省,东莞市,,93.0,C39,计算机、通信和其他电子设备制造业,C3,1,1998.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,0.057174220356198804,0.057174220356198804,5.71742203561988,295,5.6915014512323605,23.2794017791748,0.469069957733154,0.0827900022268295,0.114358000457287,0.268216788768768,0.103772528469563,3.52636051177978,1.0,22.91675329208375,1.0,118.625,2141061.269081047,14.576812651259603,0.4365133597597387,-3.414089881207396,212,5.362559921584602,8278.592,98939.0,7.42,51.05,393445.0,1758353.0,1893.0,1,1,1,1,1,0.0441,5.093750200806762,0.0,0.0,1,0.5,20260720,20260721,semisynthetic_teaching_v1
